run_id,split_id,decision_step_index,decision_timestamp_s,label,first_excursion_timestamp_s,electrical.grid_voltage:latest,electrical.grid_voltage:age,electrical.grid_voltage:short_mean,electrical.grid_voltage:short_min,electrical.grid_voltage:short_slope,electrical.grid_voltage:missing_fraction,electrical.grid_voltage:history_min,electrical.ups_output_voltage:latest,electrical.ups_output_voltage:age,electrical.ups_output_voltage:short_mean,electrical.ups_output_voltage:short_min,electrical.ups_output_voltage:short_slope,electrical.ups_output_voltage:missing_fraction,electrical.ups_output_voltage:history_min,electrical.ups_output_voltage:history_deficit_area_s,electrical.ups_battery_energy:latest,electrical.ups_battery_energy:age,electrical.ups_battery_energy:short_mean,electrical.ups_battery_energy:short_min,electrical.ups_battery_energy:short_slope,electrical.ups_battery_energy:missing_fraction,electrical.ups_battery_energy:history_min,drive.motor_angular_speed:latest,drive.motor_angular_speed:age,drive.motor_angular_speed:short_mean,drive.motor_angular_speed:short_min,drive.motor_angular_speed:short_slope,drive.motor_angular_speed:missing_fraction,drive.motor_angular_speed:history_min,pump.volumetric_flow:latest,pump.volumetric_flow:age,pump.volumetric_flow:short_mean,pump.volumetric_flow:short_min,pump.volumetric_flow:short_slope,pump.volumetric_flow:missing_fraction,pump.volumetric_flow:history_min,upw.supply_pressure:latest,upw.supply_pressure:age,upw.supply_pressure:short_mean,upw.supply_pressure:short_min,upw.supply_pressure:short_slope,upw.supply_pressure:missing_fraction,upw.supply_pressure:history_min,upw.supply_pressure:history_deficit_area_s,upw.tool_flow:latest,upw.tool_flow:age,upw.tool_flow:short_mean,upw.tool_flow:short_min,upw.tool_flow:short_slope,upw.tool_flow:missing_fraction,upw.tool_flow:history_min,upw.tool_flow:history_deficit_area_s,upw.temperature:latest,upw.temperature:age,upw.temperature:short_mean,upw.temperature:short_min,upw.temperature:short_slope,upw.temperature:missing_fraction,upw.temperature:history_min,phase:DRESS,phase:PREPARE,phase:POLISH,schedule:time_to_polish_over_horizon,static:battery_capacity_ratio,static:ups_load_ratio
train-normal-00,TRAIN,430,4.3,0,,1.0007465000379778,0.08999999999999986,0.9996036057376938,0.9967105875412878,-5.110682677402359e-05,0.18181818181818177,0.9942829287297246,1.0025338253136467,0.08999999999999986,1.000615371803563,0.9973950157232204,0.0003955498309901481,0.18181818181818177,0.9954755867536004,0.0,0.9999992699916621,0.08999999999999986,0.999999534115741,0.9999983635956866,-1.0671163569083367e-06,0.18181818181818177,0.9999983635956866,1.004200392595253,0.08999999999999986,1.0010617239629263,0.9945355040264048,0.0071661138979303785,0.18181818181818177,0.9932342341213583,1.0130313374246658,0.08999999999999986,1.0025107383160505,0.9937014430419117,0.007136828603949707,0.18181818181818177,0.9921432339818619,1.000095336709489,0.08999999999999986,1.000053639934409,0.9990517295694081,-0.0006875809938823318,0.18181818181818177,0.9982503875371638,0.0,1.0049039080741478,0.08999999999999986,0.9984487964161285,0.9899520651381092,0.0018592207062616021,0.18181818181818177,0.9899520651381092,0.0,-0.002684559841799228,0.08999999999999986,-0.00023166477870341224,-0.002684559841799228,-0.005096074758233709,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.38571428571428573,1.0,0.8333333333333334
train-normal-00,TRAIN,440,4.4,0,,1.0003320681453665,0.08999999999999986,0.9997426864825277,0.9967105875412878,0.0033475813587318273,0.18181818181818177,0.9942829287297246,0.9977644238450302,0.08999999999999986,1.0003478822191925,0.9973950157232204,-0.0064666682642408385,0.18181818181818177,0.9954755867536004,0.0,1.000000435968272,0.08999999999999986,0.9999995882448898,0.9999983635956866,1.7129556098005573e-06,0.18181818181818177,0.9999983635956866,0.9998657833905656,0.08999999999999986,1.0010847776241787,0.9945355040264048,0.012755538018436485,0.18181818181818177,0.9932342341213583,0.9985251576410269,0.08999999999999986,1.0030135591358706,0.9937014430419117,0.020799675838747013,0.18181818181818177,0.9921432339818619,1.000346844919137,0.08999999999999986,1.0002823530040001,0.9990517295694081,-0.00016174938979844565,0.18181818181818177,0.9982503875371638,0.0,1.000959185024447,0.08999999999999986,0.9987039548671583,0.9899520651381092,0.012708287372188671,0.18181818181818177,0.9899520651381092,0.0,0.0030957239201939045,0.08999999999999986,0.0005851061561107447,-0.002684559841799228,0.0025711169918641603,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.3714285714285714,1.0,0.8333333333333334
train-normal-00,TRAIN,450,4.5,0,,1.000667017282285,0.08999999999999986,0.9999325632741672,0.9967256150479187,-3.6035029548686844e-05,0.18181818181818177,0.9942829287297246,0.9978453112270109,0.08999999999999986,0.9999296555588368,0.9973950157232204,-0.003093657872710355,0.18181818181818177,0.9954755867536004,0.0,1.0000004996984277,0.08999999999999986,0.9999997786662917,0.9999983635956866,1.9702132263802806e-06,0.18181818181818177,0.9999983635956866,1.0016172448473357,0.08999999999999986,1.001169350827636,0.9968999786550894,-0.00025821348078023456,0.18181818181818177,0.9932342341213583,1.0016158613344988,0.08999999999999986,1.0040160139974392,0.9937014430419117,0.017329172965319144,0.18181818181818177,0.9921432339818619,1.000856652942791,0.08999999999999986,1.0002409442371036,0.9990517295694081,0.001784998118078413,0.18181818181818177,0.9982503875371638,0.0,1.0014093928387156,0.08999999999999986,0.9990153666164401,0.9899520651381092,0.007346046837057842,0.18181818181818177,0.9899520651381092,0.0,-0.0009105979559876687,0.08999999999999986,-9.68014467667268e-05,-0.0030489770083136137,-0.0009919854003044206,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.35714285714285715,1.0,0.8333333333333334
train-normal-00,TRAIN,460,4.6000000000000005,0,,1.0002068993911264,0.09000000000000075,0.9996950727096114,0.9975417559046516,-0.0009501905108160204,0.18181818181818177,0.9942829287297246,0.9967884053296537,0.09000000000000075,0.9995495712699554,0.9967884053296537,-0.00828506435980422,0.18181818181818177,0.9954755867536004,0.0,1.0000005501731173,0.09000000000000075,0.9999998702523825,0.9999983635956866,3.4320895765012834e-06,0.18181818181818177,0.9999983635956866,0.997733676437258,0.09000000000000075,1.0012217578887066,0.9968999786550894,-0.012332627020549661,0.18181818181818177,0.9932342341213583,0.9937379697764076,0.09000000000000075,1.0034991741907608,0.9937379697764076,-0.023952872819993924,0.18181818181818177,0.9921432339818619,1.0015437546881472,0.09000000000000075,1.0003497626767248,0.9990517295694081,0.0037563032465891895,0.18181818181818177,0.9982503875371638,0.0,0.990799877467816,0.09000000000000075,0.9991694092680553,0.9899520651381092,0.008270506838967826,0.18181818181818177,0.9899520651381092,0.0,-0.0018650069743102904,0.09000000000000075,-0.00021054596575267073,-0.0030489770083136137,0.0016973614553194246,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.3428571428571428,1.0,0.8333333333333334
train-normal-00,TRAIN,470,4.7,0,,0.9992632293886123,0.08999999999999986,1.0000932036528696,0.9975417559046516,-0.0006920388861471379,0.18181818181818177,0.9942829287297246,1.0019243697088587,0.08999999999999986,0.9994941913167558,0.9967884053296537,-0.0042745281580288275,0.18181818181818177,0.9954755867536004,0.0,1.0000000345236288,0.13999999999999968,1.0000000384957066,0.9999992699916621,1.9271534947216746e-06,0.2727272727272727,0.9999983635956866,0.9947479641767195,0.08999999999999986,0.9994404146560689,0.9944130062335299,-0.022612157352575282,0.18181818181818177,0.9932342341213583,0.9967777283114247,0.08999999999999986,1.0026137522877665,0.9937379697764076,-0.04398794367952684,0.18181818181818177,0.9921432339818619,1.0011323073464404,0.08999999999999986,1.0006787316765784,1.000095336709489,0.001941624326942061,0.2727272727272727,0.9982503875371638,0.0,1.0168822203693582,0.08999999999999986,1.0021439637683476,0.990799877467816,0.01145698936138862,0.18181818181818177,0.9899520651381092,0.0,-0.002930386107055938,0.08999999999999986,-0.0004053448819187604,-0.0030489770083136137,-0.006913347216546601,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.32857142857142857,1.0,0.8333333333333334
train-normal-00,TRAIN,480,4.8,0,,0.9959485316934121,0.08999999999999986,0.9992915606164525,0.9959485316934121,-0.005730623851254846,0.18181818181818177,0.9942829287297246,1.0018957966441944,0.08999999999999986,0.9996590702198623,0.9967884053296537,0.0078032242399207205,0.18181818181818177,0.9954755867536004,0.0,0.999998986834239,0.08999999999999986,1.0000001455050669,0.999998986834239,-1.001459419115838e-06,0.2727272727272727,0.9999983635956866,1.0005048081396506,0.08999999999999986,0.9982107437081379,0.9944130062335299,-0.005827389927162532,0.18181818181818177,0.9932342341213583,1.002478994068068,0.08999999999999986,0.999068958308827,0.9928290107786308,-0.013840424299924043,0.18181818181818177,0.9921432339818619,1.0002970379953677,0.08999999999999986,1.0006356884588314,1.0000997232399973,0.0009126817758815383,0.2727272727272727,0.9982503875371638,0.0,1.0049161653297498,0.08999999999999986,1.0017811326309536,0.990799877467816,0.01329735574756999,0.18181818181818177,0.9899520651381092,0.0,-0.000533989736049989,0.08999999999999986,-0.0007801211010082119,-0.0030489770083136137,-0.006278613717694276,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.31428571428571433,1.0,0.8333333333333334
train-normal-00,TRAIN,490,4.9,0,,1.0015190327211734,0.08999999999999986,0.9992917645104986,0.9959485316934121,-0.0029595304728727997,0.18181818181818177,0.9942829287297246,1.001374372183765,0.08999999999999986,0.9998987330753669,0.9967884053296537,0.010275687343932768,0.18181818181818177,0.9954755867536004,0.0,1.0000003982941417,0.08999999999999986,1.0000001492285941,0.999998986834239,-9.387079508149632e-07,0.2727272727272727,0.9999983635956866,1.000464317235657,0.08999999999999986,0.998466363184135,0.9944130062335299,-0.0013058778948627442,0.18181818181818177,0.9932342341213583,0.9971883176213626,0.08999999999999986,0.9978501681050044,0.9928290107786308,4.61127557472489e-05,0.18181818181818177,0.9921432339818619,1.0008235888913963,0.08999999999999986,1.000695552499808,1.0001018915955495,-0.0008953998318980454,0.2727272727272727,0.9982503875371638,0.0,0.9959484382666917,0.08999999999999986,1.0006877630620856,0.990799877467816,-0.01666418381686189,0.18181818181818177,0.9899520651381092,0.0,-0.0015858158564867608,0.08999999999999986,-0.0006366131749359739,-0.002930386107055938,0.0003216453425882855,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.29999999999999993,1.0,0.8333333333333334
train-normal-00,TRAIN,500,5.0,0,,1.0008454597435854,0.08999999999999986,0.999225188219206,0.9959485316934121,-0.0035817499837099906,0.18181818181818177,0.9942829287297246,0.9991914987110905,0.08999999999999986,0.9999337235281435,0.9967884053296537,0.0030613563242721446,0.18181818181818177,0.9954755867536004,0.0,1.0000001028888577,0.08999999999999986,1.0000001962274407,0.999998986834239,-2.0385469568651618e-07,0.2727272727272727,0.9999983635956866,0.9979759229887071,0.08999999999999986,0.9978252124242643,0.9944130062335299,0.009206276489157492,0.18181818181818177,0.9932342341213583,1.0016712437389896,0.08999999999999986,0.997828821076891,0.9928290107786308,0.011299723252946734,0.18181818181818177,0.9921432339818619,1.0000482374717259,0.08999999999999986,1.0007387978769025,1.0000482374717259,-0.0022578872768368994,0.2727272727272727,0.9982503875371638,0.0,0.9976475654492601,0.08999999999999986,0.9986596588196944,0.990799877467816,-0.010205063556954823,0.18181818181818177,0.9899520651381092,0.0,0.0014321085388132814,0.08999999999999986,-0.0005956227719221058,-0.002930386107055938,0.008795637345199702,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.2857142857142857,1.0,0.8333333333333334
train-normal-00,TRAIN,510,5.1000000000000005,0,,0.9983713264496573,0.09000000000000075,0.9987575431404887,0.9959485316934121,0.0036239356290286434,0.18181818181818177,0.9942829287297246,1.0002495797909803,0.09000000000000075,1.000577190577492,0.9984424966307184,-0.006498500258534422,0.18181818181818177,0.9954755867536004,0.0,0.9999999509206469,0.09000000000000075,1.0000001342095084,0.999998986834239,-7.594363331319185e-08,0.2727272727272727,0.9999983635956866,0.9972053151394977,0.09000000000000075,0.9986240375737473,0.9947479641767195,0.006815245936604768,0.18181818181818177,0.9932342341213583,1.0012825865475194,0.09000000000000075,0.9986392495380954,0.9928290107786308,0.010571268362611196,0.18181818181818177,0.9921432339818619,1.0003472835098344,0.09000000000000075,1.0005412372376352,1.0000482374717259,-0.0013705489075640852,0.18181818181818177,0.9982503875371638,0.0,1.0093647343983743,0.09000000000000075,1.0012873908193436,0.9910598760800173,-0.007468311794346714,0.18181818181818177,0.9899520651381092,0.0,-0.001425130485029058,0.09000000000000075,-0.0006534670028997881,-0.002930386107055938,0.0019534282625481045,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.27142857142857135,1.0,0.8333333333333334
train-normal-00,TRAIN,520,5.2,0,,1.000552974139675,0.08999999999999986,0.9995069051946369,0.9959485316934121,0.011198511132116758,0.18181818181818177,0.9942829287297246,1.0000374417352054,0.08999999999999986,0.9999462870368432,0.9980778281607974,-0.0048701004097289075,0.18181818181818177,0.9954755867536004,0.0,1.0000009460691943,0.08999999999999986,1.0000001366243405,0.999998986834239,2.4752029431640587e-06,0.18181818181818177,0.9999983635956866,1.0033512331700707,0.08999999999999986,0.9990987419428112,0.9926944337752838,-0.0032280340719630395,0.18181818181818177,0.9926944337752838,0.9968519287602684,0.08999999999999986,0.9994447351603772,0.9968519287602684,-0.0038536683347125808,0.18181818181818177,0.9921432339818619,1.000865866800443,0.08999999999999986,1.000460528722023,1.0000482374717259,0.00021272444255427173,0.18181818181818177,0.9982503875371638,0.0,1.008321370401359,0.08999999999999986,1.000714645449432,0.9910598760800173,0.025951636123638076,0.18181818181818177,0.9899520651381092,0.0,-0.00048642363158819536,0.08999999999999986,-0.0006051186320102413,-0.003854635858806432,-0.007566090503996752,0.18181818181818177,-0.005235974659370868,1.0,0.0,0.0,0.2571428571428571,1.0,0.8333333333333334
