scenario,topology,step_index,source_time_s,timestamp_s,event_active,grid_voltage_pu,ups_output_voltage_pu,ups_mode,battery_energy_j,vfd_available_output_pu,vfd_tripped,motor_speed_rad_s,pump_flow_m3_s,pump_head_pa,pump_operating_point_residual_pa,upw_supply_pressure_pa,upw_tool_flow_m3_s,upw_temperature_k,upw_mass_balance_residual_m3_s,pressure_support,flow_support,hydraulic_support,effective_availability,dressing_availability,slurry_utility_availability,coolant_temperature_k,cooling_conductance_factor,cmp_mode,cmp_pad_surface_activity,cmp_interface_temperature_k,cmp_mrr_m_s,cmp_cumulative_removal_m
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,470,4.69,4.7,False,1.0,0.9999998354495443,GRID,350.0,1.0,False,161.17713464526085,0.0001955172505870535,101309.98538807037,2.9103830456733704e-11,203498.38819820434,0.0001,293.15,2.852714538117279e-13,0.2237941733162319,1.0,0.2237941733162319,1.0,1.0,1.0,293.15,1.0,DRESS,0.5405617939797532,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,471,4.7,4.71,False,1.0,0.9999998683596354,GRID,355.0,1.0,False,162.5432779129978,0.00019693914393296286,103498.3881982044,5.820766091346741e-11,205702.7759961784,0.0001,293.15,-2.4607343886064864e-14,0.24478834282074663,1.0,0.24478834282074663,1.0,1.0,1.0,293.15,1.0,DRESS,0.540644485083507,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,472,4.71,4.72,False,1.0,0.9999998946877083,GRID,360.0,1.0,False,163.8411140173479,0.00019823687658513544,105702.77599617836,-2.9103830456733704e-11,207916.70228354633,0.0001,293.15,-3.0399652657360846e-13,0.2658733550813938,1.0,0.2658733550813938,1.0,1.0,1.0,293.15,1.0,DRESS,0.5407271612877259,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,473,4.72,4.73,False,1.0,0.9999999157501667,GRID,365.0,1.0,False,165.07405831648052,0.00019941946783481795,107916.70228354636,2.9103830456733704e-11,210134.31777246296,0.0001,293.15,-8.297462516333384e-13,0.28699350259488554,1.0,0.28699350259488554,1.0,1.0,1.0,293.15,1.0,DRESS,0.5408098225950976,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,474,4.73,4.74,False,1.0,0.9999999326001333,GRID,370.0,1.0,False,166.24535540065648,0.0002004952344918289,110134.31777246302,5.820766091346741e-11,212350.3214912489,0.0001,293.15,-6.295143917321548e-13,0.30809829991665644,1.0,0.30809829991665644,1.0,1.0,1.0,293.15,1.0,DRESS,0.5408924690083091,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,475,4.74,4.75,False,1.0,0.9999999460801067,GRID,375.0,1.0,False,167.35808763062366,0.0002014718629619958,112350.32149124888,-2.9103830456733704e-11,214559.91672119126,0.0001,293.15,2.553140262141068e-15,0.3291420640113455,1.0,0.3291420640113455,1.0,1.0,1.0,293.15,1.0,DRESS,0.5409751005300473,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,476,4.75,4.76,False,1.0,0.9999999568640854,GRID,380.0,1.0,False,168.41518324909248,0.0002023564710028604,114559.91672119126,0.0,216758.77100788057,0.0001,293.15,-2.348661019900382e-13,0.35008353340838644,1.0,0.35008353340838644,1.0,1.0,1.0,293.15,1.0,DRESS,0.5410577171629981,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,477,4.76,4.7700000000000005,False,1.0,0.9999999654912683,GRID,385.0,1.0,False,169.41942408663786,0.00020315566107271813,116758.77100788057,0.0,218942.97960679978,0.0001,293.15,-7.09066018519857e-13,0.37088552006476,1.0,0.37088552006476,1.0,1.0,1.0,293.15,1.0,DRESS,0.5411403189098474,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,478,4.7700000000000005,4.78,False,1.0,0.9999999723930146,GRID,390.0,1.0,False,170.37345288230597,0.0002038755667951235,118942.97960679984,5.820766091346741e-11,221109.0321885422,0.0001,293.15,-9.33995705754663e-13,0.39151459227183044,1.0,0.39151459227183044,1.0,1.0,1.0,293.15,1.0,DRESS,0.5412229057732802,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,479,4.78,4.79,False,1.0,0.9999999779144118,GRID,395.0,1.0,False,171.27978023819068,0.0002045218935778279,121109.03218854222,2.9103830456733704e-11,223253.78227978945,0.0001,293.15,6.129879590033305e-13,0.41194078361704256,1.0,0.41194078361704256,1.0,1.0,1.0,293.15,1.0,DRESS,0.5413054777559814,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,480,4.79,4.8,False,1.0,0.9999999823315294,GRID,400.0,1.0,False,172.14079122628115,0.00020509995440350082,123253.78227978945,0.0,225374.41949825734,0.0001,293.15,2.8501431493773224e-13,0.432137328554832,1.0,0.432137328554832,1.0,1.0,1.0,293.15,1.0,DRESS,0.541388034860635,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,481,4.8,4.8100000000000005,False,1.0,0.9999999858652235,GRID,405.0,1.0,False,172.95875166496708,0.0002056147013727919,125374.41949825731,-2.9103830456733704e-11,227468.44347566366,0.0001,293.15,8.683359614030176e-14,0.45208041405393984,1.0,0.45208041405393984,1.0,1.0,1.0,293.15,1.0,DRESS,0.541470577089925,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,482,4.8100000000000005,4.82,False,1.0,0.9999999886921789,GRID,410.0,1.0,False,173.73581408171873,0.00020607075403017997,127468.44347566366,0.0,229533.64016721025,0.0001,293.15,1.1564305692516805e-13,0.47174895397343114,1.0,0.47174895397343114,1.0,1.0,1.0,293.15,1.0,DRESS,0.5415531044465344,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,483,4.82,4.83,False,1.0,0.9999999909537431,GRID,415.0,1.0,False,174.4740233776328,0.00020647242452840234,129533.64016721025,0.0,231568.0599072948,0.0001,293.15,-2.2693625407674278e-13,0.49112438006947456,1.0,0.49112438006947456,1.0,1.0,1.0,293.15,1.0,DRESS,0.5416356169331461,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,484,4.83,4.84,False,1.0,0.9999999927629946,GRID,420.0,1.0,False,175.17532220875114,0.00020682374026882125,131568.0599072948,0.0,233569.9970368296,0.0001,293.15,-8.402891623075955e-13,0.5101904479698056,1.0,0.5101904479698056,1.0,1.0,1.0,293.15,1.0,DRESS,0.5417181145524423,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,485,4.84,4.8500000000000005,False,1.0,0.9999999942103956,GRID,425.0,1.0,False,175.8415560983136,0.000207128464367536,133569.9970368296,0.0,235537.9709857516,0.0001,293.15,-1.0377998780437478e-13,0.5289330570071581,1.0,0.5289330570071581,1.0,1.0,1.0,293.15,1.0,DRESS,0.541800597307105,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,486,4.8500000000000005,4.86,False,1.0,0.9999999953683165,GRID,430.0,1.0,False,176.4744782933979,0.00020739011422202206,135537.9709857516,0.0,237470.70892713964,0.0001,293.15,9.306914166748968e-13,0.5473400850203777,1.0,0.5473400850203777,1.0,1.0,1.0,293.15,1.0,DRESS,0.5418830651998153,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,487,4.86,4.87,False,1.0,0.9999999962946532,GRID,435.0,1.0,False,177.07575437872802,0.00020761197830323374,137470.7089271396,-2.9103830456733704e-11,239367.12959548458,0.0001,293.15,1.3859254049302175e-13,0.5654012342427103,1.0,0.5654012342427103,1.0,1.0,1.0,293.15,1.0,DRESS,0.5419655182332542,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,488,4.87,4.88,False,1.0,0.9999999970357225,GRID,440.0,1.0,False,177.64696665979162,0.00020779713152030882,139367.12959548456,-2.9103830456733704e-11,241226.32797807455,0.0001,293.15,-1.2052778073550277e-13,0.583107885505472,1.0,0.583107885505472,1.0,1.0,1.0,293.15,1.0,DRESS,0.542047956410102,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,489,4.88,4.89,False,1.0,0.999999997628578,GRID,445.0,1.0,False,178.18961832680205,0.0002079484494226208,141226.32797807455,0.0,243047.56140336394,0.0001,293.15,2.151509629092982e-13,0.6004529657463235,1.0,0.6004529657463235,1.0,1.0,1.0,293.15,1.0,DRESS,0.5421303797330385,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,490,4.89,4.9,False,1.0,0.9999999981028624,GRID,450.0,1.0,False,178.70513741046196,0.0002080686210915278,143047.561403364,5.820766091346741e-11,244830.23656066507,0.0001,293.15,-3.348273129024845e-13,0.6174308243872865,1.0,0.6174308243872865,1.0,1.0,1.0,293.15,1.0,DRESS,0.5422127882047431,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,491,4.9,4.91,False,1.0,0.9999999984822899,GRID,455.0,1.0,False,179.19488053993885,0.00020816016103421798,144830.23656066504,-2.9103830456733704e-11,246573.8972183317,0.0001,293.15,-7.282803375120717e-13,0.634037116365064,1.0,0.634037116365064,1.0,1.0,1.0,293.15,1.0,DRESS,0.5422951818278947,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,492,4.91,4.92,False,1.0,0.9999999987858319,GRID,460.0,1.0,False,179.6601365129419,0.00020822542026517843,146573.8972183317,0.0,248278.21287326515,0.0001,293.15,7.298768048822658e-13,0.6502686940310967,1.0,0.6502686940310967,1.0,1.0,1.0,293.15,1.0,DRESS,0.5423775606051717,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,493,4.92,4.93,False,1.0,0.9999999990286655,GRID,465.0,1.0,False,180.10212968729482,0.0002082665965256627,148278.21287326512,-2.9103830456733704e-11,249942.968506366,0.0001,293.15,-3.89537665632881e-13,0.6661235095844382,1.0,0.6661235095844382,1.0,1.0,1.0,293.15,1.0,DRESS,0.5424599245392521,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,494,4.93,4.94,False,1.0,0.9999999992229325,GRID,470.0,1.0,False,180.5220232029301,0.00020828574361028712,149942.968506366,0.0,251568.0543379858,0.0001,293.15,-1.9110177307789245e-13,0.6816005175046268,1.0,0.6816005175046268,1.0,1.0,1.0,293.15,1.0,DRESS,0.5425422736328133,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,495,4.94,4.95,False,1.0,0.9999999993783459,GRID,475.0,1.0,False,180.9209220427836,0.00020828478037652798,151568.0543379858,0.0,253153.45698036253,0.0001,293.15,-9.61187713081034e-13,0.6966995902891671,1.0,0.6966995902891671,1.0,1.0,1.0,293.15,1.0,DRESS,0.5426246078885322,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,496,4.95,4.96,False,1.0,0.9999999995026767,GRID,480.0,1.0,False,181.2998759406444,0.0002082654988043581,153153.45698036253,0.0,254699.25064826384,0.0001,293.15,1.222000270612901e-13,0.7114214347453699,1.0,0.7114214347453699,1.0,1.0,1.0,293.15,1.0,DRESS,0.5427069273090853,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,497,4.96,4.97,False,1.0,0.9999999996021414,GRID,485.0,1.0,False,181.65988214361218,0.00020822957178133364,154699.25064826384,0.0,256205.5895337835,0.0001,293.15,-6.959511871689524e-13,0.7257675193693667,1.0,0.7257675193693667,1.0,1.0,1.0,293.15,1.0,DRESS,0.5427892318971488,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,498,4.97,4.98,False,1.0,0.999999999681713,GRID,490.0,1.0,False,182.00188803643158,0.00020817856010977922,156205.5895337835,0.0,257672.7000065148,0.0001,293.15,6.51895980366456e-13,0.7397400000620458,1.0,0.7397400000620458,1.0,1.0,1.0,293.15,1.0,DRESS,0.542871521655398,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,499,4.98,4.99,False,1.0,0.9999999997453705,GRID,495.0,1.0,False,182.32679363461,0.00020811391940261419,157672.70000651476,-2.9103830456733704e-11,259100.87409429252,0.0001,293.15,5.999132465209396e-13,0.7533416580408813,1.0,0.7533416580408813,1.0,1.0,1.0,293.15,1.0,DRESS,0.542953796586508,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,500,4.99,5.0,False,1.0,0.9999999997962964,GRID,500.0,1.0,False,182.6354539528795,0.00020803700618930138,159100.8740942925,-2.9103830456733704e-11,260490.462789312,0.0001,293.15,8.942556981375582e-13,0.7665758360886857,1.0,0.7665758360886857,1.0,1.0,1.0,293.15,1.0,DRESS,0.5430360566931532,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,501,5.0,5.01,False,1.0,0.9999999998370371,GRID,500.0,1.0,False,182.92868125523552,0.0002079490839482414,160490.46278931198,-2.9103830456733704e-11,261841.87022736296,0.0001,293.15,7.354079977904722e-14,0.7794463831177425,1.0,0.7794463831177425,1.0,1.0,1.0,293.15,1.0,DRESS,0.5431183019780079,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,502,5.01,5.0200000000000005,False,1.0,0.9999999998696297,GRID,500.0,1.0,False,183.20724719247374,0.0002078513285773264,161841.87022736296,0.0,263155.5479252711,0.0001,293.15,6.565281731620281e-13,0.7919575992882961,1.0,0.7919575992882961,1.0,1.0,1.0,293.15,1.0,DRESS,0.5432005324437456,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,503,5.0200000000000005,5.03,False,1.0,0.9999999998957038,GRID,500.0,1.0,False,183.47188483285007,0.00020774483370719965,163155.54792527106,-2.9103830456733704e-11,264431.9898914546,0.0001,293.15,-5.621973088345937e-13,0.8041141894424245,1.0,0.8041141894424245,1.0,1.0,1.0,293.15,1.0,DRESS,0.5432827480930392,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,504,5.03,5.04,False,1.0,0.999999999916563,GRID,500.0,1.0,False,183.72329059120756,0.00020763061547645682,164431.98989145455,-2.9103830456733704e-11,265671.7275036499,0.0001,293.15,-5.192743987353279e-13,0.8159212143204752,1.0,0.8159212143204752,1.0,1.0,1.0,293.15,1.0,DRESS,0.5433649489285617,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,505,5.04,5.05,False,1.0,0.9999999999332504,GRID,500.0,1.0,False,183.96212606164718,0.00020750961731048667,165671.72750364992,2.9103830456733704e-11,266875.3252597526,0.0001,293.15,-4.4144324155316605e-13,0.8273840500928819,1.0,0.8273840500928819,1.0,1.0,1.0,293.15,1.0,DRESS,0.5434471349529849,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,506,5.05,5.0600000000000005,False,1.0,0.9999999999466003,GRID,500.0,1.0,False,184.18901975856483,0.00020738271418013006,166875.3252597526,2.9103830456733704e-11,268043.376528658,0.0001,293.15,5.376930522463415e-13,0.8385083478919807,1.0,0.8385083478919807,1.0,1.0,1.0,293.15,1.0,DRESS,0.5435293061689807,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,507,5.0600000000000005,5.07,False,1.0,0.9999999999572802,GRID,500.0,1.0,False,184.4045687706366,0.0002072507167676184,168043.37652865794,-2.9103830456733704e-11,269176.49982497096,0.0001,293.15,9.288731588096618e-13,0.8492999983330568,1.0,0.8492999983330568,1.0,1.0,1.0,293.15,1.0,DRESS,0.54361146257922,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,508,5.07,5.08,False,1.0,0.9999999999658241,GRID,500.0,1.0,False,184.60934033210475,0.0002071143752937999,169176.499824971,2.9103830456733704e-11,270275.33520013094,0.0001,293.15,1.9053485392629514e-13,0.8597650971441042,1.0,0.8597650971441042,1.0,1.0,1.0,293.15,1.0,DRESS,0.5436936041863736,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,509,5.08,5.09,False,1.0,0.9999999999726593,GRID,500.0,1.0,False,184.80387331549952,0.00020697438320851487,170275.33520013094,0.0,271340.5408663675,0.0001,293.15,-5.494004841452745e-13,0.8699099130130241,1.0,0.8699099130130241,1.0,1.0,1.0,293.15,1.0,DRESS,0.5437757309931117,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,510,5.09,5.1000000000000005,False,1.0,0.9999999999781275,GRID,500.0,1.0,False,184.98867964972453,0.0002068313806930051,171340.54086636752,0.0,272372.79016990215,0.0001,293.15,-4.626385198872561e-13,0.8797408587609729,1.0,0.8797408587609729,1.0,1.0,1.0,293.15,1.0,DRESS,0.5438578430021042,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,511,5.1000000000000005,5.11,False,1.0,0.999999999982502,GRID,500.0,1.0,False,185.1642456672383,0.0002066859579223361,172372.7901699022,5.820766091346741e-11,273372.7687969804,0.0001,293.15,9.82281194995523e-13,0.8892644647331467,1.0,0.8892644647331467,1.0,1.0,1.0,293.15,1.0,DRESS,0.54393994021602,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,512,5.11,5.12,False,1.0,0.9999999999860016,GRID,500.0,1.0,False,185.3310333838764,0.00020653865814768268,173372.76879698035,-2.9103830456733704e-11,274341.1723873578,0.0001,293.15,1.464553677713986e-13,0.8984873560700744,1.0,0.8984873560700744,1.0,1.0,1.0,293.15,1.0,DRESS,0.5440220226375281,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,513,5.12,5.13,False,1.0,0.9999999999888013,GRID,500.0,1.0,False,185.48948171468257,0.00020638998051716024,174341.1723873578,0.0,275278.70379853994,0.0001,293.15,3.942475584547706e-13,0.9074162266527613,1.0,0.9074162266527613,1.0,1.0,1.0,293.15,1.0,DRESS,0.5441040902692967,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,514,5.13,5.14,False,1.0,0.999999999991041,GRID,500.0,1.0,False,185.64000762894844,0.0002062403830045691,175278.70379853994,0.0,276186.0711267218,0.0001,293.15,8.775709278458377e-13,0.9160578202544936,1.0,0.9160578202544936,1.0,1.0,1.0,293.15,1.0,DRESS,0.5441861431139937,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,515,5.14,5.15,False,1.0,0.9999999999928328,GRID,500.0,1.0,False,185.78300724750102,0.00020609028491340794,176186.07112672177,-2.9103830456733704e-11,277063.9857277274,0.0001,293.15,2.9431948685935266e-14,0.9244189116926422,1.0,0.9244189116926422,1.0,1.0,1.0,293.15,1.0,DRESS,0.5442681811742862,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,516,5.15,5.16,False,1.0,0.9999999999942663,GRID,500.0,1.0,False,185.91885688512596,0.00020594006932456938,177063.9857277274,0.0,277913.1601797417,0.0001,293.15,1.9441319078694272e-13,0.9325062874261115,1.0,0.9325062874261115,1.0,1.0,1.0,293.15,1.0,DRESS,0.5443502044528412,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,517,5.16,5.17,False,1.0,0.999999999995413,GRID,500.0,1.0,False,186.04791404086967,0.00020579008551858683,177913.16017974168,0.0,278734.30682811886,0.0001,293.15,-8.630161980828412e-13,0.9403267316963702,1.0,0.9403267316963702,1.0,1.0,1.0,293.15,1.0,DRESS,0.544432212952325,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,518,5.17,5.18,False,1.0,0.9999999999963304,GRID,500.0,1.0,False,186.17051833882618,0.0002056406510635889,178734.30682811886,0.0,279528.1359809451,0.0001,293.15,1.659197275015109e-14,0.9478870093423343,1.0,0.9478870093423343,1.0,1.0,1.0,293.15,1.0,DRESS,0.5445142066754034,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,519,5.18,5.19,False,1.0,0.9999999999970643,GRID,500.0,1.0,False,186.28699242188486,0.0002054920540229265,179528.13598094505,-2.9103830456733704e-11,280295.3548030928,0.0001,293.15,1.7842616896772065e-13,0.9551938552675504,1.0,0.9551938552675504,1.0,1.0,1.0,293.15,1.0,DRESS,0.5445961856247419,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,520,5.19,5.2,False,1.0,0.9999999999976514,GRID,500.0,1.0,False,186.3976428007906,0.00020534455477512392,180295.35480309278,0.0,281036.66591923684,0.0001,293.15,-5.073757271256956e-13,0.9622539611355891,1.0,0.9622539611355891,1.0,1.0,1.0,293.15,1.0,DRESS,0.5446781498030053,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,521,5.2,5.21,False,1.0,0.9999999999981212,GRID,500.0,1.0,False,186.50276066075108,0.00020519838792856308,181036.66591923687,2.9103830456733704e-11,281752.76613328606,0.0001,293.15,5.809356444383624e-13,0.9690739631741532,1.0,0.9690739631741532,1.0,1.0,1.0,293.15,1.0,DRESS,0.5447600992128581,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,522,5.21,5.22,False,1.0,0.999999999998497,GRID,500.0,1.0,False,186.60262262771352,0.00020505376413467667,181752.76613328606,0.0,282444.34567168355,0.0001,293.15,5.308850638963006e-13,0.9756604349684148,1.0,0.9756604349684148,1.0,1.0,1.0,293.15,1.0,DRESS,0.5448420338569642,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,523,5.22,5.23,False,1.0,0.9999999999987976,GRID,500.0,1.0,False,186.69749149632784,0.00020491087160218457,182444.34567168355,0.0,283112.0870774612,0.0001,293.15,-5.209869604412727e-14,0.9820198769282019,1.0,0.9820198769282019,1.0,1.0,1.0,293.15,1.0,DRESS,0.5449239537379871,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,524,5.23,5.24,False,1.0,0.9999999999990381,GRID,500.0,1.0,False,186.78761692151144,0.0002047698777390907,183112.08707746112,-5.820766091346741e-11,283756.66439533234,0.0001,293.15,-8.15998524040509e-13,0.9881587085269748,1.0,0.9881587085269748,1.0,1.0,1.0,293.15,1.0,DRESS,0.5450058588585897,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,525,5.24,5.25,False,1.0,0.9999999999992305,GRID,500.0,1.0,False,186.87323607543587,0.00020463093061187272,183756.6643953323,-2.9103830456733704e-11,284378.74235678464,0.0001,293.15,2.0443428003778016e-13,0.9940832605408063,1.0,0.9940832605408063,1.0,1.0,1.0,293.15,1.0,DRESS,0.5450877492214345,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,526,5.25,5.26,False,1.0,0.9999999999993844,GRID,500.0,1.0,False,186.9545742716641,0.00020449416036493061,184378.74235678464,0.0,284978.97597262636,0.0001,293.15,6.178309478062881e-14,0.9997997711678702,1.0,0.9997997711678702,1.0,1.0,1.0,293.15,1.0,DRESS,0.5451696248291836,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,527,5.26,5.2700000000000005,False,1.0,0.9999999999995075,GRID,500.0,1.0,False,187.03184555808087,0.00020435968040228187,184978.97597262636,0.0,285558.0097762868,0.0001,293.15,-5.590699751019043e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5452514856844985,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,528,5.2700000000000005,5.28,False,1.0,0.999999999999606,GRID,500.0,1.0,False,187.10525328017684,0.0002042275887024254,185558.00977628678,0.0,286116.47724173963,0.0001,293.15,7.724985862984533e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5453333317900403,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,529,5.28,5.29,False,1.0,0.9999999999996848,GRID,500.0,1.0,False,187.174990616168,0.00020409796901175352,186116.4772417396,-2.9103830456733704e-11,286655.00066708773,0.0001,293.15,1.7124759184479477e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5454151631484695,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,530,5.29,5.3,False,1.0,0.9999999999997479,GRID,500.0,1.0,False,187.2412410853596,0.0002039708917746608,186655.00066708776,2.9103830456733704e-11,287174.19053427875,0.0001,293.15,-8.36298910371759e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5454969797624463,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,531,5.3,5.3100000000000005,False,1.0,0.9999999999997983,GRID,500.0,1.0,False,187.30417903109162,0.00020384641528597988,187174.19053427872,-2.9103830456733704e-11,287674.6452180669,0.0001,293.15,-9.988159709988778e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5455787816346301,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,532,5.3100000000000005,5.32,False,1.0,0.9999999999998386,GRID,500.0,1.0,False,187.36397007953704,0.00020372458663943968,187674.64521806684,-2.9103830456733704e-11,288156.9507531822,0.0001,293.15,5.605425605154308e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5456605687676803,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,533,5.32,5.33,False,1.0,0.9999999999998709,GRID,500.0,1.0,False,187.4207715755602,0.00020360544261547497,188156.95075318217,0.0,288621.6808343306,0.0001,293.15,5.753407343237317e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5457423411642554,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,534,5.33,5.34,False,1.0,0.9999999999998967,GRID,500.0,1.0,False,187.4747329967822,0.00020348901042355457,188621.68083433062,0.0,289069.3964669481,0.0001,293.15,-4.622689543301714e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5458240988270135,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,535,5.34,5.3500000000000005,False,1.0,0.9999999999999174,GRID,500.0,1.0,False,187.5259963469431,0.00020337530858585877,189069.39646694806,-2.9103830456733704e-11,289500.64573436975,0.0001,293.15,3.702406287911693e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5459058417586126,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,536,5.3500000000000005,5.36,False,1.0,0.9999999999999339,GRID,500.0,1.0,False,187.57469652959594,0.00020326434773493819,189500.64573436975,0.0,289915.9640306607,0.0001,293.15,-2.0621084694135133e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5459875699617095,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,537,5.36,5.37,False,1.0,0.9999999999999472,GRID,500.0,1.0,False,187.62096170311614,0.0002031561311542209,189915.96403066072,2.9103830456733704e-11,290315.87371136993,0.0001,293.15,6.843510895910296e-13,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5460692834389612,293.15,0.0,0.0
degraded_ups_3s_interruption_during_dress,NO_CONNECTION,538,5.37,5.38,False,1.0,0.9999999999999577,GRID,500.0,1.0,False,187.66491361796034,0.0002030506555775093,190315.87371136996,2.9103830456733704e-11,290700.8843845688,0.0001,293.15,-7.875207342527332e-14,1.0,1.0,1.0,1.0,1.0,1.0,293.15,1.0,DRESS,0.5461509821930239,293.15,0.0,0.0
